Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
7634,11056,1.822,1.987,1.724,2.392,1.617,2.398,1.517,1.676,3.491,2.608,6.241,2.719,6.095,0.917,1.48,0.676,0.762,0.58,0.633,0.841,0.959,0.041,0.977,0.674,0,0.18,0,10.431,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.388,0.721,1.066,0.938,10.877,1.67,25.946,1.581,1.914,1.394
1927,6095,2.083,2.267,2.072,2.758,1.616,2.718,1.512,2.026,4.837,3.409,7.122,3.467,7.084,0.919,1.706,0.586,0.755,0.571,0.556,0.845,0.983,0.017,0.995,0.765,0,0.172,0,13.636,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.331,0.751,1.282,0.78,13.869,1.844,20.263,1.798,2.005,1.499
2079,6301,2.05,2.144,2.049,2.538,1.616,2.445,1.705,2.068,4.401,3.301,6.736,3.344,6.695,0.956,1.571,0.637,0.808,0.652,0.697,0.914,0.987,0.013,0.994,0.805,0,0.193,0,13.202,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.238,0.807,1.268,0.789,13.376,1.833,19.259,1.434,0,0
10127,13799,1.786,1.828,1.755,2.071,1.614,2.03,1.606,1.769,3.07,2.505,5.743,2.526,5.72,0.977,1.283,0.779,0.862,0.744,0.791,0.954,0.992,0.008,0.996,0.75,0,0.18,0,10.02,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.18,0.847,1.088,0.919,10.103,1.684,19.615,1.264,0,0
6615,10146,2.015,2.165,1.695,3.074,1.609,3.066,1.619,1.651,4.39,3.19,6.801,3.237,6.76,0.931,1.91,0.523,0.656,0.43,0.528,0.867,0.986,0.014,0.994,0.645,0,0.257,0,12.76,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.813,0.551,1.054,0.949,12.947,1.652,20.625,1.894,0,0
2509,6804,1.866,1.939,1.861,2.269,1.608,2.179,1.645,1.875,3.555,2.734,6.092,2.755,6.07,0.962,1.411,0.709,0.822,0.676,0.755,0.926,0.992,0.008,0.996,0.749,0,0.331,0,10.936,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.219,0.82,1.157,0.864,11.022,1.734,15.652,1.324,0,0
4972,8887,2.232,2.415,1.922,3.061,1.608,3.078,1.633,1.979,4.952,3.913,7.586,3.991,7.51,0.924,1.904,0.525,0.729,0.532,0.531,0.854,0.98,0.02,0.99,0.795,0,0.184,0,15.651,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.593,0.628,1.195,0.837,15.964,1.765,31.964,1.885,0,0
2876,7157,1.844,1.938,1.763,2.239,1.604,2.187,1.613,1.77,3.316,2.671,6.088,2.724,6.023,0.952,1.396,0.716,0.824,0.678,0.738,0.905,0.98,0.02,0.989,0.743,0,0.165,0,10.683,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.27,0.787,1.099,0.91,10.897,1.683,19.412,1.356,0,0
6354,9955,1.904,1.992,1.746,2.55,1.603,2.542,1.582,1.721,3.737,2.848,6.259,2.872,6.235,0.956,1.591,0.629,0.747,0.558,0.622,0.913,0.992,0.008,0.996,0.697,0,0.285,0,11.392,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.46,0.685,1.09,0.918,11.489,1.674,18.276,1.607,0,0
2662,6968,1.944,2.1,1.97,3.28,1.601,3.493,1.633,1.809,5.416,2.969,6.599,3.078,6.453,0.926,2.049,0.488,0.593,0.351,0.468,0.857,0.965,0.035,0.978,0.565,0,0.158,0,11.876,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.665,0.601,1.231,0.813,12.311,1.785,18.333,2.139,3.475,1.153
2320,6581,2.016,2.171,1.802,2.721,1.6,2.828,1.583,1.853,4.106,3.193,6.82,3.238,6.78,0.929,1.701,0.588,0.741,0.549,0.56,0.863,0.986,0.014,0.994,0.734,0,0.209,0,12.774,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.51,0.662,1.126,0.888,12.951,1.701,20.303,1.787,0,0
1241,5299,2.054,2.153,2.113,2.578,1.6,2.472,1.618,2.11,4.562,3.314,6.763,3.348,6.72,0.954,1.612,0.62,0.797,0.635,0.655,0.911,0.99,0.01,0.994,0.804,0,0.171,0,13.257,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.22,0.819,1.321,0.757,13.39,1.856,22.286,1.528,0,0
1528,5637,2.085,2.174,1.951,2.684,1.598,2.582,1.57,2.007,4.38,3.414,6.83,3.439,6.808,0.959,1.679,0.595,0.777,0.604,0.608,0.92,0.993,0.007,0.997,0.796,0,0.159,0,13.657,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.376,0.727,1.221,0.819,13.757,1.774,18.621,1.644,0,0
8431,11841,1.781,2.262,1.826,2.59,1.596,2.825,1.445,1.677,3.951,2.492,7.107,2.835,6.29,0.787,1.623,0.616,0.688,0.473,0.512,0.62,0.879,0.121,0.885,0.603,0,0.251,0.29,9.966,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.419,0.705,1.144,0.874,11.339,1.711,24.167,1.955,3.132,0.856
1470,5560,2.052,2.194,2.016,2.572,1.596,2.549,1.603,1.924,4.332,3.308,6.893,3.366,6.849,0.935,1.612,0.62,0.798,0.637,0.629,0.875,0.983,0.017,0.994,0.806,0,0.166,0,13.231,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.276,0.784,1.263,0.792,13.462,1.806,17.5,1.589,0,0
9931,13491,2.209,2.34,2.21,3.168,1.595,2.979,1.566,2.106,5.848,3.832,7.351,3.937,7.26,0.944,1.986,0.503,0.697,0.486,0.526,0.891,0.973,0.027,0.988,0.758,0,0.338,0,15.329,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.434,0.698,1.385,0.722,15.747,1.903,18.235,1.902,0,0
1613,5737,2.322,2.438,1.926,3.699,1.594,3.746,1.624,1.972,5.946,4.235,7.658,4.248,7.623,0.953,2.321,0.431,0.628,0.394,0.434,0.907,0.997,0.003,0.995,0.718,0,0.171,0,16.939,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.921,0.521,1.208,0.828,16.993,1.76,24,2.306,0,0
297,4082,2.072,2.164,1.984,2.621,1.592,2.556,1.665,2,4.333,3.371,6.798,3.391,6.774,0.957,1.647,0.607,0.791,0.625,0.651,0.917,0.994,0.006,0.996,0.808,0,0.164,0,13.484,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.321,0.757,1.247,0.802,13.565,1.788,21.333,1.535,0,0
2616,6919,2.302,2.434,2.305,3.014,1.591,2.829,1.531,2.311,5.787,4.164,7.647,4.223,7.591,0.946,1.894,0.528,0.764,0.584,0.541,0.895,0.986,0.014,0.993,0.869,0,0.161,0,16.655,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.307,0.765,1.449,0.69,16.892,1.948,16.897,1.848,0,0
3987,8108,1.845,2.025,1.862,2.382,1.589,2.396,1.519,1.878,3.69,2.674,6.361,2.792,6.285,0.911,1.499,0.667,0.775,0.6,0.634,0.83,0.958,0.042,0.988,0.706,0,0.169,0,10.694,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.279,0.782,1.172,0.853,11.167,1.725,19.355,1.577,0,0
2723,7033,1.877,2.03,1.717,2.395,1.588,2.315,1.513,1.765,3.421,2.766,6.377,2.843,6.304,0.924,1.508,0.663,0.783,0.614,0.653,0.855,0.973,0.027,0.989,0.727,0,0.307,0,11.063,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.395,0.717,1.081,0.925,11.373,1.653,29,1.531,0,0
1884,6057,1.834,1.97,1.641,2.541,1.583,2.462,1.594,1.636,3.454,2.643,6.189,2.671,6.16,0.931,1.606,0.623,0.722,0.521,0.648,0.867,0.99,0.01,0.995,0.657,0,0.171,0,10.572,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.549,0.646,1.037,0.965,10.682,1.612,22.5,1.544,0,0
9482,12931,2.253,2.404,2.291,2.887,1.582,2.96,1.477,2.347,5.479,3.988,7.552,4.035,7.514,0.937,1.825,0.548,0.78,0.609,0.499,0.879,0.988,0.012,0.995,0.873,0,0.172,0,15.951,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.26,0.793,1.448,0.691,16.138,1.936,18.857,2.004,2.186,1.477
2670,6972,2.468,2.605,2.372,3.064,1.582,3.07,1.642,2.441,6.02,4.782,8.183,4.843,8.132,0.947,1.936,0.516,0.805,0.649,0.535,0.897,0.988,0.012,0.994,0.987,0,0.156,0,19.129,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.292,0.774,1.499,0.667,19.37,1.977,19.189,1.869,0,0
4994,8903,1.921,2.025,1.765,2.422,1.581,2.409,1.572,1.719,3.538,2.899,6.362,2.927,6.337,0.949,1.532,0.653,0.793,0.63,0.653,0.9,0.991,0.009,0.996,0.757,0,0.17,0,11.597,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.372,0.729,1.116,0.896,11.707,1.673,18.182,1.532,0,0
2120,6357,2.114,2.496,2,3.398,1.577,3.42,1.57,1.887,5.612,3.511,7.84,3.866,7.388,0.847,2.155,0.464,0.622,0.387,0.459,0.718,0.908,0.092,0.942,0.655,0,0.177,0,14.045,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.699,0.589,1.268,0.789,15.466,1.789,25.833,2.178,3.369,1.35
5000,8906,2.084,2.252,1.842,2.822,1.576,2.898,1.596,1.94,4.29,3.412,7.075,3.473,7.035,0.926,1.791,0.558,0.739,0.546,0.551,0.857,0.983,0.017,0.994,0.767,0,0.176,0,13.649,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.532,0.653,1.169,0.855,13.891,1.709,17.297,1.816,0,0
8554,11976,1.941,2.013,1.85,2.413,1.572,2.336,1.607,1.92,3.676,2.96,6.323,2.982,6.301,0.965,1.535,0.651,0.805,0.647,0.688,0.93,0.993,0.007,0.996,0.78,0,0.183,0,11.841,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.304,0.767,1.177,0.85,11.927,1.711,14.615,1.454,0,0
9911,13452,2.125,2.468,1.835,3.321,1.568,3.142,1.423,1.717,5.001,3.547,7.754,3.775,7.497,0.861,2.118,0.472,0.64,0.41,0.453,0.741,0.94,0.06,0.967,0.681,0,0.162,0,14.188,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.809,0.553,1.171,0.854,15.098,1.701,26.923,2.208,2.831,1.439
7204,10686,1.774,1.865,1.699,2.076,1.566,2.012,1.528,1.686,2.892,2.472,5.86,2.49,5.838,0.951,1.325,0.754,0.855,0.73,0.76,0.905,0.993,0.007,0.996,0.76,0,0.177,0,9.886,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.222,0.818,1.085,0.922,9.959,1.633,18.966,1.316,0,0
1546,5660,1.907,1.996,1.859,2.334,1.562,2.332,1.578,1.919,3.549,2.855,6.271,2.878,6.251,0.955,1.494,0.669,0.817,0.667,0.677,0.912,0.992,0.008,0.997,0.783,0,0.168,0,11.42,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.255,0.797,1.19,0.84,11.511,1.711,22.222,1.477,0,0
1992,6182,1.901,2.016,2.003,2.404,1.561,2.194,1.603,2.019,3.935,2.84,6.334,2.924,6.257,0.943,1.54,0.649,0.791,0.626,0.731,0.889,0.971,0.029,0.988,0.757,0,0.201,0,11.358,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.2,0.833,1.283,0.779,11.698,1.782,19.6,1.369,0,0
40,3661,1.718,1.826,1.758,2.05,1.559,1.963,1.514,1.759,2.943,2.319,5.738,2.389,5.666,0.941,1.315,0.76,0.838,0.703,0.771,0.885,0.971,0.029,0.988,0.726,0,0.35,0.139,9.277,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.166,0.858,1.128,0.887,9.557,1.659,20.741,1.297,0,0
725,4669,2.015,2.109,2.001,2.406,1.558,2.382,1.526,2.124,3.928,3.188,6.626,3.234,6.581,0.955,1.544,0.647,0.837,0.701,0.641,0.913,0.986,0.014,0.993,0.85,0,0.173,0,12.751,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.202,0.832,1.284,0.779,12.938,1.78,16.667,1.561,0,0
3616,7817,1.806,1.878,1.686,2.305,1.557,2.256,1.571,1.65,3.17,2.563,5.899,2.595,5.861,0.962,1.48,0.675,0.784,0.614,0.696,0.926,0.988,0.012,0.994,0.714,0,0.17,0,10.251,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.367,0.731,1.083,0.923,10.379,1.622,19.31,1.436,0,0
642,4562,2.195,2.407,1.986,3.507,1.554,3.363,1.496,1.972,5.667,3.783,7.561,3.874,7.486,0.912,2.258,0.443,0.626,0.392,0.445,0.832,0.977,0.023,0.99,0.694,0,0.17,0,15.133,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.766,0.566,1.279,0.782,15.496,1.77,18.387,2.249,2.48,1.732
8291,11691,1.76,1.841,1.649,2.103,1.554,2.023,1.567,1.651,2.821,2.433,5.784,2.48,5.718,0.956,1.353,0.739,0.837,0.701,0.775,0.914,0.981,0.019,0.989,0.745,0,0.176,0,9.731,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.275,0.785,1.062,0.942,9.918,1.601,25.294,1.291,0,0
7816,11220,2.149,2.282,2.269,2.526,1.551,2.495,1.537,2.284,4.655,3.627,7.169,3.664,7.146,0.942,1.628,0.614,0.851,0.724,0.616,0.887,0.99,0.01,0.997,0.926,0,0.163,0,14.51,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.113,0.899,1.463,0.683,14.656,1.91,13.571,1.623,0,0
2109,6341,1.974,2.082,1.891,2.432,1.546,2.383,1.544,1.926,3.723,3.06,6.542,3.087,6.512,0.948,1.573,0.636,0.812,0.659,0.648,0.898,0.991,0.009,0.995,0.814,0,0.168,0,12.238,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.286,0.777,1.223,0.818,12.347,1.718,19.677,1.544,0,0
6174,9816,1.821,2.275,1.612,2.568,1.546,2.655,1.365,1.471,3.351,2.604,7.147,3.094,6.673,0.8,1.661,0.602,0.709,0.503,0.514,0.641,0.842,0.158,0.934,0.656,0,0.214,0,10.417,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.593,0.628,1.043,0.959,12.378,1.579,28.636,1.945,2.575,0.99
3529,7750,2.192,2.658,2.346,3.172,1.544,2.875,1.509,2.22,6.017,3.774,8.35,4.145,8.199,0.825,2.054,0.487,0.691,0.478,0.525,0.68,0.911,0.089,0.982,0.771,0,0.151,0,15.098,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.352,0.74,1.519,0.658,16.58,1.945,19.756,1.905,3.041,1.352
8712,12137,1.816,1.926,1.604,2.306,1.543,2.377,1.518,1.579,2.989,2.591,6.051,2.622,6.027,0.943,1.494,0.669,0.787,0.62,0.639,0.889,0.988,0.012,0.996,0.728,0,0.173,0,10.362,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.438,0.695,1.039,0.962,10.487,1.574,22.8,1.565,0,0
7925,11342,1.863,1.916,1.886,2.157,1.542,2.099,1.555,1.897,3.285,2.727,6.019,2.75,5.989,0.973,1.398,0.715,0.864,0.746,0.741,0.946,0.992,0.008,0.995,0.82,0,0.167,0,10.907,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.143,0.875,1.223,0.818,11,1.714,22.692,1.35,0,0
8731,12150,2.021,2.093,1.914,2.457,1.54,2.435,1.522,1.908,3.793,3.207,6.574,3.225,6.555,0.966,1.596,0.627,0.822,0.676,0.625,0.933,0.994,0.006,0.997,0.848,0,0.164,0,12.829,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.284,0.779,1.243,0.804,12.9,1.727,20.69,1.6,0,0
5923,9645,2.267,2.37,2.379,2.837,1.538,2.751,1.572,2.37,5.436,4.037,7.445,4.079,7.4,0.957,1.845,0.542,0.799,0.638,0.572,0.915,0.99,0.01,0.994,0.925,0,0.156,0,16.147,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.192,0.839,1.547,0.646,16.314,1.959,18.919,1.75,0,0
8387,11797,1.869,2.08,1.778,2.598,1.537,2.512,1.515,1.787,3.717,2.744,6.533,2.87,6.389,0.899,1.691,0.591,0.719,0.517,0.603,0.808,0.956,0.044,0.978,0.687,0,0.181,0,10.977,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.461,0.684,1.157,0.864,11.481,1.657,25.122,1.658,2.117,1.317
3007,7307,2.142,2.326,2.113,2.78,1.536,2.7,1.567,2.17,4.725,3.603,7.307,3.673,7.233,0.921,1.81,0.552,0.77,0.593,0.58,0.848,0.981,0.019,0.99,0.844,0,0.267,0,14.414,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.316,0.76,1.376,0.727,14.692,1.825,22.973,1.723,0,0
5841,9601,1.911,2.07,1.57,3.019,1.535,2.985,1.481,1.596,3.808,2.867,6.502,2.9,6.47,0.923,1.967,0.508,0.633,0.401,0.496,0.852,0.989,0.011,0.995,0.619,0,0.214,0,11.47,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.923,0.52,1.023,0.978,11.601,1.552,23.704,2.015,0,0
2218,6464,1.965,2.195,1.95,2.568,1.533,2.561,1.433,1.83,4.021,3.031,6.894,3.202,6.768,0.895,1.675,0.597,0.765,0.585,0.56,0.801,0.947,0.053,0.982,0.77,0,0.173,0,12.125,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.317,0.759,1.272,0.786,12.809,1.742,28,1.787,0,0
4746,8686,1.772,1.866,1.657,2.236,1.532,2.223,1.525,1.708,2.971,2.467,5.861,2.5,5.832,0.95,1.459,0.685,0.793,0.628,0.686,0.902,0.987,0.013,0.995,0.72,0,0.175,0,9.868,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.35,0.741,1.081,0.925,10,1.594,19.048,1.458,0,0
5960,9670,2,2.082,2.084,2.393,1.531,2.342,1.502,2.096,3.996,3.142,6.541,3.18,6.471,0.961,1.563,0.64,0.836,0.699,0.641,0.923,0.988,0.012,0.989,0.858,0,0.16,0,12.569,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.148,0.871,1.361,0.735,12.722,1.807,25.278,1.56,0,0
2664,6967,1.894,2.038,1.693,2.488,1.53,2.385,1.487,1.58,3.376,2.818,6.403,2.892,6.334,0.929,1.626,0.615,0.761,0.58,0.623,0.864,0.974,0.026,0.989,0.74,0,0.173,0,11.272,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.469,0.681,1.106,0.904,11.568,1.612,23,1.604,0,0
9669,13150,1.939,2.097,2.031,2.443,1.53,2.342,1.481,2.12,3.973,2.953,6.588,3.003,6.535,0.925,1.597,0.626,0.794,0.63,0.632,0.855,0.983,0.017,0.992,0.79,0,0.241,0,11.812,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.203,0.831,1.328,0.753,12.01,1.78,24.333,1.581,0,0
8485,11903,2.039,2.199,1.983,2.621,1.528,2.593,1.514,2.018,4.157,3.266,6.907,3.361,6.739,0.927,1.715,0.583,0.778,0.606,0.584,0.86,0.972,0.028,0.976,0.816,0,0.167,0,13.064,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.321,0.757,1.298,0.77,13.443,1.756,23.333,1.713,0,0
2395,6668,1.882,2.009,1.68,2.643,1.527,2.68,1.517,1.611,3.552,2.781,6.311,2.825,6.267,0.937,1.731,0.578,0.712,0.507,0.566,0.877,0.985,0.015,0.993,0.689,0,0.293,0,11.125,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.573,0.636,1.1,0.909,11.299,1.604,17.419,1.767,0,0
3523,7746,2.45,2.842,2.162,3.81,1.527,3.921,1.51,2.017,6.587,4.713,8.928,4.851,8.861,0.862,2.496,0.401,0.643,0.413,0.385,0.743,0.972,0.028,0.993,0.81,0,0.163,0,18.851,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.762,0.568,1.416,0.706,19.404,1.845,14.595,2.596,3.101,1.777
1943,6121,2.01,2.107,1.838,2.933,1.526,2.972,1.549,1.824,4.308,3.174,6.618,3.191,6.598,0.954,1.922,0.52,0.685,0.47,0.521,0.91,0.994,0.006,0.997,0.709,0,0.175,0,12.695,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.596,0.627,1.205,0.83,12.765,1.682,17.5,1.918,0,0
8483,11903,1.931,2.006,1.992,2.226,1.525,2.19,1.499,2.005,3.54,2.929,6.303,2.952,6.258,0.963,1.459,0.685,0.868,0.753,0.684,0.926,0.992,0.008,0.993,0.863,0,0.164,0,11.716,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.117,0.895,1.306,0.766,11.809,1.758,19.63,1.461,0,0
2074,6291,1.75,1.835,1.655,2.143,1.525,2.102,1.461,1.64,2.834,2.406,5.766,2.45,5.693,0.954,1.405,0.712,0.817,0.667,0.695,0.909,0.982,0.018,0.987,0.736,0,0.188,0,9.624,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.295,0.772,1.085,0.921,9.799,1.59,30.333,1.439,0,0
7821,11225,1.872,2.011,1.769,2.89,1.525,2.723,1.515,1.748,4.08,2.753,6.317,2.794,6.279,0.931,1.895,0.528,0.648,0.42,0.556,0.867,0.985,0.015,0.994,0.625,0,0.167,0,11.012,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.633,0.612,1.16,0.862,11.176,1.647,21.364,1.797,1.907,1.726
2020,6226,1.982,2.217,1.848,3.013,1.524,2.895,1.444,1.871,4.444,3.084,6.966,3.186,6.874,0.894,1.977,0.506,0.658,0.433,0.499,0.799,0.968,0.032,0.987,0.672,0,0.383,0,12.337,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.63,0.613,1.212,0.825,12.746,1.686,20.952,2.004,2.193,1.346
8333,11743,2.013,2.129,2.102,2.414,1.523,2.3,1.604,2.086,4.045,3.183,6.688,3.234,6.65,0.946,1.585,0.631,0.834,0.696,0.698,0.894,0.984,0.016,0.994,0.866,0,0.17,0,12.73,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.148,0.871,1.38,0.725,12.935,1.812,16.452,1.434,0,0
9102,12521,2.069,2.197,2.017,2.466,1.522,2.488,1.589,2.008,3.965,3.363,6.901,3.427,6.806,0.942,1.619,0.617,0.839,0.704,0.639,0.888,0.981,0.019,0.986,0.896,0,0.158,0,13.453,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.222,0.818,1.325,0.755,13.71,1.77,20,1.565,0,0
8160,11567,1.893,1.966,1.827,2.306,1.522,2.343,1.478,1.814,3.357,2.814,6.178,2.835,6.149,0.963,1.516,0.66,0.821,0.674,0.631,0.927,0.993,0.007,0.995,0.802,0,0.252,0,11.256,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.263,0.792,1.2,0.833,11.34,1.674,19.6,1.585,0,0
1743,5902,2.117,2.219,1.893,2.96,1.52,3.105,1.534,1.995,4.46,3.52,6.971,3.557,6.929,0.954,1.947,0.514,0.715,0.512,0.494,0.91,0.99,0.01,0.994,0.782,0,0.231,0,14.08,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.564,0.639,1.245,0.803,14.227,1.707,16.667,2.024,0,0
4450,8473,1.79,1.883,1.815,2.167,1.518,2.121,1.512,1.802,3.126,2.516,5.915,2.559,5.832,0.951,1.427,0.701,0.826,0.682,0.713,0.903,0.983,0.017,0.986,0.765,0,0.165,0,10.063,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.194,0.838,1.195,0.836,10.236,1.666,36.5,1.403,1.887,1.128
2048,6262,2.046,2.234,1.655,2.939,1.518,2.886,1.453,1.708,3.864,3.288,7.018,3.325,6.985,0.916,1.936,0.516,0.696,0.485,0.503,0.839,0.989,0.011,0.995,0.737,0,0.186,0,13.152,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.776,0.563,1.09,0.917,13.301,1.586,19.032,1.986,0,0
6906,10406,1.914,2.132,2.145,3.555,1.518,3.851,1.48,1.885,6.058,2.878,6.699,3.061,6.425,0.898,2.342,0.427,0.539,0.29,0.384,0.806,0.94,0.06,0.959,0.534,0,0.185,0,11.514,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.658,0.603,1.413,0.708,12.244,1.831,21.731,2.601,4.337,1.053
8417,11827,1.799,1.922,1.57,2.542,1.517,2.535,1.488,1.606,3.171,2.543,6.039,2.588,5.997,0.936,1.676,0.597,0.708,0.501,0.587,0.876,0.983,0.017,0.993,0.659,0,0.282,0,10.172,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.619,0.618,1.035,0.966,10.351,1.544,17,1.703,0,0
5312,9169,1.882,2.045,1.895,2.446,1.516,2.419,1.465,1.867,3.68,2.781,6.425,2.864,6.375,0.92,1.613,0.62,0.769,0.592,0.606,0.847,0.971,0.029,0.992,0.75,0,0.341,0,11.125,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.291,0.775,1.249,0.8,11.457,1.706,23.235,1.652,1.637,1.251
2905,7188,2.081,2.221,2.117,2.755,1.515,2.657,1.49,2.132,4.626,3.4,6.976,3.445,6.932,0.937,1.819,0.55,0.755,0.57,0.561,0.878,0.987,0.013,0.994,0.815,0,0.294,0,13.599,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.301,0.769,1.398,0.715,13.781,1.816,20,1.783,0,0
2936,7219,1.845,2.043,1.956,2.257,1.514,2.168,1.386,1.935,3.501,2.673,6.42,2.837,6.206,0.903,1.491,0.671,0.817,0.668,0.639,0.815,0.942,0.058,0.967,0.782,0,0.187,0,10.692,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.154,0.867,1.292,0.774,11.348,1.735,24.474,1.564,1.926,1.159
4389,8430,2.221,2.499,2.005,3.563,1.513,3.346,1.471,2.078,5.659,3.873,7.851,3.966,7.79,0.889,2.355,0.425,0.623,0.389,0.439,0.79,0.976,0.024,0.992,0.719,0,0.178,0,15.492,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.777,0.563,1.326,0.754,15.865,1.759,21.143,2.276,2.653,1.404
795,4773,1.741,1.862,1.618,2.257,1.512,2.188,1.491,1.64,2.892,2.381,5.848,2.441,5.769,0.935,1.492,0.67,0.771,0.595,0.682,0.875,0.975,0.025,0.986,0.697,0,0.179,0,9.522,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.395,0.717,1.07,0.935,9.765,1.565,22.286,1.467,0,0
7388,10852,1.996,2.096,1.901,2.726,1.512,2.651,1.509,1.892,4.101,3.127,6.585,3.157,6.537,0.952,1.803,0.555,0.732,0.536,0.569,0.906,0.991,0.009,0.993,0.759,0,0.167,0,12.51,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.434,0.697,1.257,0.795,12.627,1.706,25.938,1.757,0,0
1366,5446,1.921,2.136,1.603,2.864,1.511,2.868,1.511,1.624,3.633,2.899,6.711,2.949,6.658,0.899,1.895,0.528,0.671,0.45,0.527,0.809,0.983,0.017,0.992,0.67,0,0.216,0,11.595,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.787,0.56,1.06,0.943,11.797,1.557,19.31,1.898,2.172,1.463
