Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
3717,32764,2.995,3.175,2.947,3.448,2.741,3.332,2.731,3.034,14.583,7.045,9.974,7.183,9.879,0.943,1.258,0.795,0.869,0.754,0.82,0.89,0.981,0.019,0.99,0.745,0,0.147,0,28.178,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.17,0.855,1.075,0.93,28.731,2.844,27.17,1.22,0,0
3775,33489,3.396,3.483,3.447,4.278,2.74,4.166,2.736,3.503,21.16,9.059,10.941,9.087,10.886,0.975,1.561,0.641,0.794,0.63,0.657,0.951,0.997,0.003,0.995,0.773,0,0.158,0,36.237,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.241,0.806,1.258,0.795,36.347,3.094,15.4,1.523,0,0
3506,30809,3.097,3.324,2.911,4.026,2.74,4.037,2.729,2.912,16.817,7.533,10.443,7.717,10.256,0.932,1.469,0.681,0.769,0.592,0.676,0.868,0.976,0.024,0.982,0.683,0,0.215,0,30.134,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.383,0.723,1.062,0.941,30.867,2.826,25.333,1.479,0,0
1122,9253,3.774,4.777,3.307,6.283,2.738,6.336,2.619,3.047,29.787,11.184,15.007,12.532,13.937,0.79,2.295,0.436,0.601,0.361,0.413,0.624,0.892,0.108,0.929,0.65,0,0.15,0,44.734,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.9,0.526,1.208,0.828,50.126,3.023,17.619,2.419,6.333,1.985
1945,12390,3.829,4.013,3.716,4.647,2.73,4.65,2.784,3.744,24.681,11.517,12.606,11.625,12.505,0.954,1.702,0.588,0.824,0.679,0.599,0.911,0.991,0.009,0.992,0.908,0,0.145,0,46.067,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.25,0.8,1.361,0.735,46.501,3.223,15,1.67,0,0
2855,20710,2.853,3.081,2.919,3.331,2.728,3.024,2.752,2.975,13.886,6.392,9.68,6.555,9.587,0.926,1.221,0.819,0.857,0.734,0.91,0.857,0.975,0.025,0.99,0.704,0,0.154,0,25.568,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.141,0.876,1.07,0.935,26.22,2.823,24,1.099,0,0
1647,11160,4.348,4.463,4.218,5.387,2.726,5.393,2.771,4.234,32.427,14.845,14.02,14.936,13.927,0.974,1.976,0.506,0.807,0.651,0.514,0.949,0.994,0.006,0.993,1.011,0,0.143,0,59.38,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.277,0.783,1.547,0.646,59.745,3.472,16.825,1.946,0,0
423,6886,3.507,4.423,3.516,5.226,2.723,5.234,2.497,3.212,26.192,9.66,13.894,10.876,12.483,0.793,1.919,0.521,0.671,0.45,0.477,0.629,0.888,0.112,0.898,0.679,0,0.195,0,38.639,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.486,0.673,1.291,0.774,43.505,3.119,28.085,2.096,6.068,1.459
2346,14813,3.104,3.229,2.84,3.828,2.722,3.81,2.687,2.886,15.499,7.566,10.144,7.633,10.069,0.961,1.406,0.711,0.811,0.657,0.705,0.924,0.991,0.009,0.993,0.726,0,0.156,0,30.264,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.348,0.742,1.043,0.958,30.532,2.781,18.293,1.418,0,0
381,6701,3.682,4.115,3.468,5.029,2.717,5.165,2.658,3.23,24.81,10.649,12.928,10.995,12.538,0.895,1.851,0.54,0.732,0.536,0.515,0.801,0.968,0.032,0.97,0.779,0,0.148,0,42.595,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.45,0.689,1.276,0.784,43.981,3.092,26.232,1.943,4.322,2.568
729,8090,2.842,2.938,2.768,3.302,2.716,3.099,2.696,2.787,12.999,6.346,9.231,6.441,9.163,0.967,1.216,0.823,0.861,0.741,0.87,0.936,0.985,0.015,0.993,0.707,0,0.149,0,25.383,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.193,0.838,1.019,0.981,25.764,2.742,15.263,1.15,0,0
3149,28013,4.182,5.996,4.311,7.492,2.71,7.239,2.807,3.779,45.835,13.739,18.837,16.831,16.153,0.698,2.764,0.362,0.558,0.312,0.388,0.487,0.816,0.184,0.858,0.677,0,0.259,0,54.955,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.738,0.575,1.591,0.629,67.324,3.511,29.429,2.579,8.636,2.092
1339,9958,4.188,4.656,4.647,5.186,2.707,4.78,2.442,4.637,34.151,13.775,14.626,14.576,13.915,0.9,1.916,0.522,0.808,0.652,0.511,0.809,0.945,0.055,0.951,0.981,0,0.15,0,55.1,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.116,0.896,1.717,0.583,58.305,3.677,25.769,1.957,4.205,2.052
1671,11213,3.437,3.581,3.274,4.2,2.707,4.13,2.631,3.339,19.484,9.277,11.25,9.334,11.186,0.96,1.552,0.645,0.818,0.67,0.637,0.921,0.994,0.006,0.994,0.816,0,0.147,0,37.106,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.283,0.78,1.209,0.827,37.336,2.99,14,1.569,0,0
3192,28491,3.218,3.374,3.095,4.139,2.706,3.94,2.654,3.123,18.151,8.133,10.599,8.228,10.508,0.954,1.53,0.654,0.777,0.604,0.674,0.91,0.988,0.012,0.991,0.726,0,0.153,0,32.533,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.337,0.748,1.144,0.874,32.912,2.9,16.977,1.485,0,0
1526,10645,4.187,5.267,4.423,7.83,2.706,7.682,2.44,4.19,49.059,13.767,16.546,15.889,15.229,0.795,2.894,0.346,0.535,0.286,0.318,0.632,0.866,0.134,0.92,0.65,0,0.165,0,55.07,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.77,0.565,1.635,0.612,63.558,3.564,23.896,3.148,7.812,2.361
3062,26088,3.722,4.346,3.622,5.983,2.703,6.014,2.584,3.511,30.674,10.881,13.654,11.498,12.647,0.856,2.214,0.452,0.622,0.387,0.43,0.733,0.946,0.054,0.926,0.673,0,0.172,0,43.524,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.652,0.605,1.34,0.746,45.99,3.163,36.618,2.327,4.771,1.783
1391,10110,3.247,3.595,3.013,4.526,2.701,4.461,2.579,2.889,19.288,8.281,11.293,8.637,10.976,0.903,1.676,0.597,0.717,0.515,0.578,0.816,0.959,0.041,0.972,0.677,0,0.17,0,33.126,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.502,0.666,1.116,0.896,34.547,2.857,25.085,1.73,3.235,2.893
1479,10431,3.315,3.531,3.339,3.901,2.701,3.923,2.724,3.428,18.415,8.632,11.092,8.819,10.894,0.939,1.444,0.692,0.85,0.722,0.694,0.882,0.979,0.021,0.982,0.819,0,0.159,0,34.529,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.168,0.856,1.236,0.809,35.278,3.02,21.489,1.44,0,0
1410,10159,3.561,4.085,4.001,4.599,2.684,4.528,2.573,4.057,25.864,9.957,12.835,10.675,12.217,0.872,1.713,0.584,0.774,0.599,0.568,0.76,0.933,0.067,0.952,0.807,0,0.191,0,39.829,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.149,0.87,1.491,0.671,42.7,3.343,18.302,1.76,4.386,1.884
1823,11804,3.465,3.781,3.298,4.449,2.684,4.31,2.682,3.405,20.618,9.429,11.879,9.63,11.556,0.916,1.658,0.603,0.779,0.606,0.622,0.84,0.979,0.021,0.973,0.79,0,0.171,0,37.715,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.349,0.741,1.229,0.814,38.522,2.991,29.412,1.607,3.691,1.957
1253,9663,3.243,3.877,3.048,5.129,2.682,4.805,2.498,2.862,21.951,8.26,12.179,8.905,11.319,0.837,1.913,0.523,0.632,0.4,0.52,0.7,0.928,0.072,0.929,0.601,0,0.166,0,33.041,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.683,0.594,1.137,0.88,35.621,2.865,27.368,1.923,5.174,1.779
3484,30637,3.052,3.309,2.855,4.007,2.677,3.958,2.581,2.838,16.034,7.315,10.395,7.476,10.295,0.922,1.497,0.668,0.762,0.58,0.652,0.851,0.978,0.022,0.99,0.682,0,0.155,0,29.259,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.404,0.712,1.066,0.938,29.905,2.766,18.158,1.533,0,0
697,7987,3.248,3.588,2.834,4.548,2.674,4.35,2.657,2.734,18.047,8.285,11.272,8.553,11.115,0.905,1.701,0.588,0.714,0.51,0.611,0.819,0.969,0.031,0.986,0.681,0,0.244,0,33.14,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.605,0.623,1.06,0.944,34.211,2.754,16.964,1.637,3.319,2.493
3032,25309,3.991,4.192,3.466,5.856,2.672,6.002,2.778,3.513,28.395,12.509,13.17,12.632,12.991,0.952,2.192,0.456,0.681,0.464,0.463,0.906,0.99,0.01,0.986,0.8,0,0.161,0,50.035,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.689,0.592,1.297,0.771,50.527,3.069,19.31,2.161,0,0
1188,9455,3.386,3.641,3.318,4.501,2.67,4.417,2.642,3.324,20.882,9.005,11.439,9.301,11.2,0.93,1.685,0.593,0.752,0.566,0.598,0.865,0.968,0.032,0.979,0.749,0,0.171,0,36.019,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.356,0.737,1.243,0.805,37.202,2.994,20,1.672,0,0
502,7191,3.041,3.34,2.966,3.984,2.668,3.917,2.608,2.745,16.505,7.264,10.493,7.581,10.217,0.911,1.493,0.67,0.763,0.583,0.666,0.829,0.958,0.042,0.974,0.683,0,0.153,0,29.055,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.343,0.744,1.111,0.9,30.325,2.817,22.34,1.502,0,0
2665,18010,2.86,3.174,2.703,3.676,2.666,3.544,2.641,2.748,13.868,6.426,9.972,6.755,9.555,0.901,1.379,0.725,0.778,0.606,0.745,0.812,0.951,0.049,0.958,0.656,0,0.169,0,25.702,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.36,0.735,1.014,0.986,27.02,2.684,24.423,1.342,3.589,1.845
2259,14241,3.159,3.658,2.819,4.642,2.665,4.501,2.608,2.72,18.257,7.838,11.493,8.474,10.703,0.864,1.742,0.574,0.681,0.463,0.579,0.746,0.925,0.075,0.931,0.634,0,0.167,0,31.353,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.647,0.607,1.058,0.946,33.897,2.742,26.522,1.726,4.602,1.997
2610,17341,3.008,3.136,2.76,3.739,2.661,3.659,2.617,2.721,14.38,7.105,9.852,7.187,9.766,0.959,1.405,0.712,0.804,0.647,0.715,0.92,0.989,0.011,0.991,0.714,0,0.164,0,28.421,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.354,0.738,1.037,0.964,28.749,2.711,19.184,1.398,0,0
454,7019,3.199,3.594,3.09,4.281,2.659,4.173,2.71,2.96,18.419,8.039,11.291,8.408,10.584,0.89,1.61,0.621,0.747,0.558,0.649,0.792,0.956,0.044,0.937,0.706,0,0.172,0,32.154,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.386,0.722,1.162,0.861,33.632,2.875,30.137,1.54,4.057,2.211
3344,29478,3.07,3.14,3.066,3.694,2.657,3.649,2.653,3.087,15.757,7.403,9.865,7.444,9.785,0.978,1.39,0.719,0.831,0.691,0.727,0.956,0.995,0.005,0.992,0.754,0,0.16,0,29.612,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.205,0.83,1.154,0.867,29.775,2.862,19.333,1.375,0,0
1420,10174,4.139,4.816,3.164,6.659,2.655,6.503,2.769,3.246,29.297,13.453,15.129,13.854,14.865,0.859,2.508,0.399,0.621,0.386,0.426,0.739,0.971,0.029,0.983,0.761,0,0.151,0,53.812,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.104,0.475,1.192,0.839,55.417,2.91,21.667,2.348,5.495,2.56
1054,9039,4.005,4.682,4.208,5.353,2.654,5.325,2.573,4.022,31.299,12.6,14.71,13.546,13.68,0.855,2.017,0.496,0.748,0.56,0.483,0.732,0.93,0.07,0.93,0.887,0,0.163,0,50.4,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.272,0.786,1.586,0.631,54.183,3.431,28.235,2.07,5.261,2.596
3763,33365,4.083,4.746,4.123,5.703,2.653,5.329,2.695,3.986,32.655,13.092,14.909,13.889,13.673,0.86,2.15,0.465,0.716,0.513,0.506,0.74,0.943,0.057,0.917,0.865,0,0.155,0,52.368,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.383,0.723,1.554,0.643,55.557,3.388,30.714,1.978,5.424,2.99
3718,32778,3.394,4.226,3.196,5.321,2.65,5.262,2.524,3.187,23.596,9.05,13.276,10.081,12.384,0.803,2.008,0.498,0.638,0.407,0.48,0.645,0.898,0.102,0.933,0.642,0,0.156,0,36.199,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.665,0.601,1.206,0.829,40.325,2.923,22.203,2.084,5.181,1.892
3662,32065,3.25,3.34,3.002,4.03,2.647,4.094,2.634,3.032,16.77,8.295,10.492,8.355,10.418,0.973,1.522,0.657,0.806,0.65,0.643,0.947,0.993,0.007,0.993,0.778,0,0.151,0,33.179,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.342,0.745,1.134,0.882,33.42,2.825,17.368,1.554,0,0
3251,28976,3.004,3.455,2.982,3.923,2.64,3.696,2.491,2.943,16.172,7.087,10.853,7.596,10.241,0.87,1.486,0.673,0.766,0.586,0.674,0.756,0.933,0.067,0.944,0.684,0,0.179,0,28.35,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.315,0.76,1.13,0.885,30.385,2.811,26.857,1.484,3.438,2.217
237,5964,3.239,3.717,3.175,4.531,2.628,4.174,2.559,3.012,19.79,8.24,11.678,8.855,11.137,0.871,1.724,0.58,0.715,0.511,0.613,0.759,0.931,0.069,0.954,0.692,0,0.159,0,32.959,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.427,0.701,1.208,0.828,35.42,2.901,26.026,1.631,4.045,2.166
326,6421,3.088,3.743,2.939,4.881,2.616,5.225,2.625,2.683,19.653,7.488,11.76,8.399,10.785,0.825,1.866,0.536,0.633,0.4,0.502,0.68,0.891,0.109,0.917,0.586,0,0.165,0,29.95,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.661,0.602,1.123,0.89,33.597,2.778,24.902,1.99,5.963,1.534
1166,9370,3.977,6.251,4.038,6.465,2.613,7.132,2.617,3.747,35.726,12.421,19.637,15.603,15.781,0.636,2.474,0.404,0.615,0.378,0.367,0.405,0.796,0.204,0.804,0.735,0,0.314,0,49.683,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.601,0.625,1.545,0.647,62.411,3.326,23.333,2.725,8.782,1.527
1094,9158,3.222,3.676,2.98,5.015,2.605,4.75,2.494,2.845,20.382,8.153,11.548,8.234,11.465,0.877,1.925,0.519,0.642,0.413,0.525,0.768,0.99,0.01,0.993,0.624,0,0.188,0,32.611,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.683,0.594,1.144,0.874,32.935,2.792,24.4,1.905,3.743,2.39
385,6710,3.376,3.616,3.139,5.153,2.602,5.233,2.594,3.174,22.041,8.952,11.36,9.1,11.075,0.934,1.98,0.505,0.655,0.429,0.496,0.872,0.984,0.016,0.975,0.667,0,0.167,0,35.806,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.642,0.609,1.206,0.829,36.399,2.871,31.636,2.017,0,0
4063,38321,3.699,4.007,3.565,4.609,2.601,4.595,2.525,3.579,22.373,10.748,12.589,10.919,12.3,0.923,1.772,0.564,0.803,0.644,0.549,0.852,0.984,0.016,0.977,0.897,0,0.159,0,42.993,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.293,0.773,1.371,0.729,43.678,3.083,23.115,1.82,3.903,2.342
261,6110,3.009,3.175,2.972,3.717,2.598,3.559,2.585,2.974,15.028,7.109,9.975,7.278,9.838,0.948,1.43,0.699,0.809,0.655,0.726,0.898,0.977,0.023,0.986,0.736,0,0.369,0,28.435,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.25,0.8,1.144,0.874,29.112,2.785,14.419,1.377,0,0
414,6857,3.433,3.529,3.491,3.977,2.597,3.906,2.512,3.575,18.88,9.258,11.087,9.28,11.044,0.973,1.531,0.653,0.863,0.745,0.643,0.946,0.998,0.002,0.996,0.896,0,0.148,0,37.031,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.139,0.878,1.344,0.744,37.118,3.044,16.977,1.555,0,0
1543,10716,3.676,4.453,3.057,6.279,2.591,6.205,2.553,2.893,26.035,10.612,13.991,11.402,13.012,0.825,2.423,0.413,0.585,0.343,0.411,0.681,0.931,0.069,0.93,0.652,0,0.176,0,42.45,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.054,0.487,1.18,0.847,45.607,2.824,31.111,2.43,6.373,2.031
819,8440,3.229,3.491,2.831,4.245,2.591,4.246,2.592,2.729,16.303,8.19,10.968,8.364,10.87,0.925,1.639,0.61,0.761,0.579,0.61,0.856,0.979,0.021,0.991,0.745,0,0.158,0,32.761,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.5,0.667,1.093,0.915,33.457,2.711,17.021,1.638,0,0
2937,21848,3.184,3.644,2.762,5.265,2.587,5.026,2.521,2.701,19.699,7.96,11.447,8.331,11.03,0.874,2.035,0.491,0.605,0.366,0.502,0.763,0.955,0.045,0.964,0.584,0,0.167,0,31.84,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.906,0.525,1.068,0.937,33.324,2.675,24.912,1.994,3.995,2.449
823,8443,3.616,3.829,3.38,4.432,2.586,4.394,2.64,3.45,20.279,10.268,12.03,10.477,11.828,0.944,1.714,0.584,0.816,0.666,0.601,0.892,0.98,0.02,0.983,0.896,0,0.155,0,41.072,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.311,0.763,1.307,0.765,41.907,2.983,20.769,1.665,0,0
1608,11024,3.842,4.555,2.807,7.402,2.582,7.405,2.452,2.766,28.087,11.592,14.311,11.851,14.148,0.843,2.867,0.349,0.519,0.269,0.331,0.711,0.978,0.022,0.989,0.607,0,0.157,0,46.367,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.637,0.379,1.087,0.92,47.404,2.694,19.206,3.02,6.049,2.452
3533,30981,3.057,3.168,2.921,4.252,2.579,4.22,2.515,2.961,16.769,7.342,9.951,7.406,9.882,0.965,1.649,0.607,0.719,0.517,0.596,0.932,0.991,0.009,0.993,0.67,0,0.161,0,29.368,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.455,0.687,1.133,0.883,29.623,2.75,17.727,1.678,0,0
617,7703,3.18,3.412,3.059,4.033,2.578,4.07,2.531,3.055,16.656,7.942,10.719,8.202,10.432,0.932,1.564,0.639,0.788,0.622,0.622,0.869,0.968,0.032,0.973,0.764,0,0.156,0,31.77,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.319,0.758,1.186,0.843,32.808,2.819,27.344,1.608,0,0
3784,33560,2.861,2.962,2.598,3.332,2.576,3.284,2.558,2.727,11.674,6.43,9.305,6.463,9.269,0.966,1.294,0.773,0.859,0.738,0.779,0.933,0.995,0.005,0.996,0.749,0,0.161,0,25.719,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.282,0.78,1.009,0.991,25.851,2.587,13.684,1.284,0,0
460,7029,3.755,4.668,3.698,5.731,2.575,5.694,2.502,3.482,28.573,11.075,14.666,12.271,13.35,0.804,2.226,0.449,0.655,0.429,0.439,0.647,0.902,0.098,0.91,0.751,0,0.209,0,44.298,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.55,0.645,1.436,0.696,49.085,3.136,21.143,2.276,7.009,1.901
3605,31526,2.813,2.937,2.673,3.388,2.572,3.22,2.596,2.678,12.193,6.214,9.228,6.321,9.066,0.958,1.317,0.759,0.83,0.689,0.806,0.917,0.983,0.017,0.982,0.713,0,0.157,0,24.855,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.267,0.789,1.039,0.962,25.283,2.622,22.195,1.241,0,0
2858,20722,3.41,3.576,3.549,4.172,2.572,4.207,2.521,3.615,19.934,9.13,11.236,9.213,11.15,0.953,1.622,0.616,0.817,0.668,0.599,0.909,0.991,0.009,0.992,0.851,0,0.157,0,36.521,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.176,0.851,1.38,0.725,36.851,3.06,22.857,1.669,0,0
1612,11038,3.201,3.548,3.023,4.146,2.569,4.046,2.418,2.933,16.86,8.048,11.148,8.398,10.785,0.902,1.614,0.62,0.772,0.596,0.597,0.814,0.958,0.042,0.967,0.756,0,0.175,0,32.192,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.371,0.729,1.177,0.85,33.591,2.796,20.377,1.674,3.442,2.065
1135,9278,3.313,3.6,3.181,5.097,2.567,4.808,2.501,3.26,21.786,8.621,11.311,8.771,11.133,0.92,1.986,0.504,0.65,0.423,0.52,0.847,0.983,0.017,0.984,0.659,0,0.173,0,34.485,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.602,0.624,1.239,0.807,35.084,2.874,25.625,1.923,0,0
2529,16325,3.687,3.945,3.128,5.745,2.566,5.773,2.564,3.117,24.141,10.677,12.393,10.751,12.296,0.935,2.239,0.447,0.642,0.412,0.444,0.874,0.993,0.007,0.992,0.724,0,0.156,0,42.709,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.837,0.544,1.219,0.82,43.005,2.847,25.41,2.252,0,0
4208,40182,3.73,4.184,3.763,5.506,2.559,5.643,2.511,3.54,27.763,10.93,13.144,11.546,12.718,0.892,2.152,0.465,0.677,0.459,0.445,0.795,0.947,0.053,0.968,0.776,0,0.155,0,43.72,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.463,0.683,1.47,0.68,46.184,3.161,21.017,2.247,4.976,2.824
988,8916,3.436,3.647,3.354,4.362,2.551,4.367,2.54,3.443,19.538,9.274,11.458,9.382,11.323,0.942,1.71,0.585,0.788,0.621,0.582,0.888,0.989,0.011,0.988,0.834,0,0.164,0,37.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.3,0.769,1.315,0.76,37.526,2.952,27.5,1.719,0,0
2417,15470,4.393,5.483,4.414,7.851,2.544,7.66,2.264,4.169,46.17,15.154,17.225,16.637,15.75,0.801,3.086,0.324,0.559,0.313,0.296,0.642,0.911,0.089,0.914,0.759,0,0.172,0,60.616,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.779,0.562,1.735,0.576,66.548,3.479,25.714,3.384,8.088,2.068
2135,13399,2.882,3.227,2.582,3.888,2.544,3.732,2.419,2.595,13.373,6.522,10.137,6.91,9.656,0.893,1.528,0.654,0.741,0.549,0.648,0.798,0.944,0.056,0.953,0.659,0,0.163,0,26.088,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.505,0.664,1.015,0.985,27.64,2.563,28.679,1.543,3.424,1.975
934,8783,2.909,3.106,2.822,3.548,2.542,3.468,2.519,2.799,13.326,6.644,9.759,6.825,9.516,0.936,1.395,0.717,0.82,0.672,0.726,0.877,0.974,0.026,0.975,0.737,0,0.175,0,26.576,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.257,0.796,1.11,0.901,27.298,2.682,22.857,1.377,0,0
2358,14914,2.93,3.127,2.844,3.695,2.541,3.55,2.369,2.882,13.981,6.741,9.822,6.915,9.561,0.937,1.454,0.688,0.793,0.629,0.667,0.878,0.975,0.025,0.973,0.718,0,0.157,0,26.963,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.299,0.77,1.119,0.894,27.659,2.692,28.125,1.499,3.195,1.62
3365,29584,3.357,3.619,2.955,5.126,2.541,5.323,2.485,2.931,20.15,8.849,11.369,8.996,11.225,0.928,2.018,0.496,0.655,0.429,0.467,0.86,0.984,0.016,0.987,0.679,0,0.165,0,35.397,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.735,0.576,1.163,0.86,35.982,2.748,23.462,2.142,0,0
1239,9595,3.544,3.732,3.198,4.439,2.533,4.47,2.449,3.23,18.826,9.865,11.725,9.934,11.622,0.95,1.752,0.571,0.798,0.638,0.548,0.902,0.993,0.007,0.991,0.877,0,0.154,0,39.46,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.388,0.72,1.262,0.792,39.736,2.865,18.909,1.825,0,0
3300,29254,3.188,4.054,3.222,4.742,2.533,4.466,2.466,3.18,20.267,7.983,12.735,9.255,11.677,0.787,1.872,0.534,0.672,0.452,0.552,0.619,0.863,0.137,0.917,0.665,0,0.153,0,31.934,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.472,0.679,1.272,0.786,37.019,2.878,32.647,1.811,4.873,2.032
508,7239,2.933,3.03,2.829,3.362,2.532,3.343,2.471,2.822,12.61,6.758,9.52,6.797,9.436,0.968,1.328,0.753,0.872,0.761,0.739,0.937,0.994,0.006,0.991,0.794,0,0.156,0,27.032,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.189,0.841,1.118,0.895,27.189,2.68,20.526,1.353,0,0
426,6895,3.588,3.927,3.47,4.857,2.529,4.959,2.409,3.67,22.311,10.109,12.337,10.316,12.184,0.914,1.921,0.521,0.739,0.546,0.486,0.835,0.98,0.02,0.988,0.823,0,0.166,0,40.435,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.4,0.714,1.372,0.729,41.263,2.999,19.273,2.058,3.382,2.678
3238,28807,2.968,3.113,2.777,3.509,2.526,3.576,2.586,2.707,12.887,6.916,9.778,7.015,9.654,0.953,1.389,0.72,0.846,0.715,0.723,0.909,0.986,0.014,0.987,0.78,0,0.159,0,27.665,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.264,0.791,1.099,0.91,28.059,2.651,18.913,1.383,0,0
2835,20418,3.442,3.81,3.194,4.734,2.525,4.544,2.409,3.131,19.993,9.308,11.97,9.498,11.642,0.904,1.875,0.533,0.727,0.529,0.53,0.816,0.98,0.02,0.973,0.779,0,0.147,0,37.23,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.482,0.675,1.265,0.79,37.994,2.86,23.333,1.886,0,0
3736,33081,3.448,4.42,3.591,5.702,2.522,5.658,2.391,3.409,27.03,9.337,13.885,10.556,12.273,0.78,2.261,0.442,0.605,0.366,0.423,0.609,0.885,0.115,0.884,0.649,0,0.157,0,37.348,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.588,0.63,1.424,0.702,42.224,3.056,25.851,2.367,7.458,1.534
3791,33620,2.857,3.12,2.827,3.304,2.517,3.122,2.534,2.838,12.309,6.411,9.802,6.715,9.429,0.916,1.312,0.762,0.865,0.748,0.812,0.839,0.955,0.045,0.962,0.771,0,0.161,0,25.646,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.169,0.856,1.123,0.89,26.858,2.672,24.844,1.232,0,0
345,6497,3.015,3.161,2.672,3.796,2.514,3.706,2.509,2.66,13.351,7.138,9.929,7.214,9.844,0.954,1.51,0.662,0.794,0.631,0.677,0.91,0.989,0.011,0.991,0.748,0,0.163,0,28.55,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.421,0.704,1.063,0.941,28.858,2.593,18.302,1.477,0,0
